,Customer Id,Date,Product
20311,UTNKRVU96A8L,2020-12-01,beverages
20312,GGLXY7V22SAU,2020-12-25,margarine
20313,Y9ZFMKE7E6HO,2020-11-18,chocolate
20314,GQ50SQ64HY00,2020-08-30,whole milk
20315,4AU1MJQH79RE,2020-02-03,pip fruit
20316,IHSS2IBA1VGJ,2020-04-20,herbs
20317,WBD7TPQY8OVV,2020-10-19,root vegetables
20318,OB708UC6989K,2020-11-17,instant coffee
20319,S1BOSO7MG4I6,2020-03-17,napkins
20320,XYXG5DG0KERZ,2020-09-17,berries
20321,23ILK26O46IY,2020-11-22,soda
20322,R3BXNDOO9G87,2020-08-08,rollsbuns
20323,F88C9Y0KJ65W,2020-05-13,brown bread
20324,8D1RW7JWOGNT,2020-09-03,tropical fruit
20325,1LEH9I7K6U8O,2020-08-17,sliced cheese
20326,E7OWMYHUKXEV,2020-04-08,beverages
20327,AYWFP14Q4KW7,2020-05-15,rollsbuns
20328,GYO08I2BBXET,2020-08-24,soda
20329,6LIZW3MTOXYM,2020-01-16,rollsbuns
20330,HBGFSAXUX6HS,2020-03-25,frozen vegetables
20331,Y97XIY9OJBVG,2020-03-25,pastry
20332,5FZGG14DQ1B6,2020-03-30,soda
20333,YV2LWI1FU9H5,2020-02-24,other vegetables
20334,NRUQZ9G2M1L0,2020-09-18,artif sweetener
20335,EV0GGWU4SXRB,2020-09-27,yogurt
20336,V7OS05EB588U,2020-10-06,dessert
20337,23WQC0XCOTAL,2020-09-01,flour
20338,PDBADJRMH03U,2020-02-13,bottled water
20339,2E8416S54MCE,2020-10-08,bottled beer
20340,TGL8LRWB6759,2020-12-22,ice cream
20341,YSP9D6CF03MW,2020-09-25,yogurt
20342,X4JYR7ZODYT3,2020-11-28,brown bread
20343,HY8ENLMP3OPI,2020-01-24,yogurt
20344,APKZUDZROD7R,2020-05-23,yogurt
20345,9R5Z55AB86C9,2020-09-11,other vegetables
20346,MGYSEA0XNEML,2020-07-28,pickled vegetables
20347,J3B3VGUIQQSR,2020-08-11,canned vegetables
20348,8Y1V2F5LPA1N,2020-08-07,butter
20349,35ESD15BOQZ1,2020-12-06,beverages
20350,JS4R1I2PUM8C,2020-12-26,whole milk
20351,Q2SK5GK62U54,2020-03-19,salty snack
20352,ED8WY0DE27XG,2020-05-28,candles
20353,YAICTPCXE7WV,2020-06-07,chewing gum
20354,KVSCW7OJ2R0A,2020-05-27,hard cheese
20355,ZCLYR4CUH913,2020-05-14,other vegetables
20356,73QK1P3RYHCB,2020-04-23,other vegetables
20357,H9BRJQMWGT5B,2020-06-17,flour
20358,42MBW45EME3X,2020-02-20,domestic eggs
20359,U86KCGFQURZ7,2020-11-09,white bread
20360,T9JMAK56S0UP,2020-07-28,domestic eggs
20361,XMATGUOB2NQF,2020-10-06,yogurt
20362,KACGV5OJXMJW,2020-08-22,softener
20363,MICEEAEQ9LX5,2020-01-15,salty snack
20364,MEWMJVZWOVF0,2020-07-09,chocolate
20365,IN8SCM7LTDBQ,2020-04-23,yogurt
20366,9WRHM02CX4G9,2020-08-27,specialty chocolate
20367,5EBLJOUOW091,2020-01-03,sugar
20368,CJ278NDYURT4,2020-09-12,other vegetables
20369,6DMPSJ1KDTER,2020-08-07,tropical fruit
20370,KACGV5OJXMJW,2020-03-13,processed cheese
20371,QFYWVXX4VPFM,2020-08-31,yogurt
20372,SFS1WOCD8L1M,2020-04-28,detergent
20373,8JDPL9L8K1M8,2020-12-05,flower soilfertilizer
20374,MR5389YCKENE,2020-04-13,oil
20375,OXKYFMOL2BGZ,2020-08-14,frozen vegetables
20376,I0FR0S4OWQT3,2020-09-10,yogurt
20377,2AEUFCUUDXJZ,2020-06-14,curd
20378,B55M9HBNLABT,2020-01-07,domestic eggs
20379,T4XY0PK89DFJ,2020-11-28,rollsbuns
20380,0CXD4JFEJNB0,2020-10-22,yogurt
20381,BMN7E8CFAFWP,2020-01-15,hygiene articles
20382,W358A6CXVG8V,2020-06-06,butter
20383,FJJ6OPSTOA53,2020-05-09,white bread
20384,5ZZAOLSATDP6,2020-11-25,root vegetables
20385,DD3KOEOVDVIM,2020-04-16,root vegetables
20386,8GN4FQLQO2TZ,2020-08-18,other vegetables
20387,RJK71AQ84PU5,2020-04-20,bottled water
20388,3HK5R4YOPGT8,2020-03-02,margarine
20389,D7O47BTIKGCA,2020-11-17,dish cleaner
20390,9R14X2MW83R9,2020-03-04,waffles
20391,ET5SU0HL491P,2020-02-26,pasta
20392,3BZCCTONI2FZ,2020-07-02,specialty chocolate
20393,34IDIBNH3DT5,2020-06-13,bottled beer
20394,3F2V20LCMDFA,2020-03-08,margarine
20395,20WR5TABY30D,2020-06-06,yogurt
20396,ZPO09F6HW0SW,2020-02-23,whole milk
20397,HQU441QO9M9S,2020-10-04,pasta
20398,9FQCHV4VO43L,2020-09-04,yogurt
20399,SB1DAS6NMYIA,2020-10-24,chewing gum
20400,FR0F0B3X2RGR,2020-06-07,other vegetables
20401,NHJVQ0C5YMG2,2020-01-19,root vegetables
20402,DN18J9XCM6BC,2020-04-02,brown bread
20403,COC339FTINEW,2020-01-05,soft cheese
20404,NV334BJ2XM2Z,2020-12-29,domestic eggs
20405,P4XSA68LF419,2020-05-07,whole milk
20406,3A5ZBT03D6NT,2020-07-29,cake bar
20407,3CTVCM11DRIL,2020-05-27,zwieback
20408,T5DD9R936EHB,2020-01-24,grapes
20409,UALGQS8Y1PVS,2020-05-14,curd
20410,1NES0W0Y01WQ,2020-10-31,butter
20411,9LZ7AKKRY1CJ,2020-05-24,curd
20412,OV57FEB3KDRN,2020-05-26,specialty bar
20413,R2KWBT8N7J84,2020-04-29,hard cheese
20414,22K16FYATWED,2020-07-16,grapes
20415,T64BQLMX6ODK,2020-02-05,specialty cheese
20416,MC1BX6TSP1OP,2020-12-06,other vegetables
20417,XARAIFVGOKJN,2020-12-03,sliced cheese
20418,F8PCMHBYBWKV,2020-11-11,long life bakery product
20419,03NH6WK6VBJE,2020-01-23,curd
20420,OB708UC6989K,2020-03-30,pastry
20421,7CC6O866ODG3,2020-06-22,condensed milk
20422,MS7PWQTD5B9K,2020-02-29,yogurt
20423,UB7LRL7F95IW,2020-04-29,whole milk
20424,FDFJIY52WVI6,2020-05-24,specialty chocolate
20425,CSESSYGZHVKM,2020-05-17,pip fruit
20426,TO9UHHZJDYBV,2020-02-23,dessert
20427,AQIZQBQALA0M,2020-04-20,UHTmilk
20428,32VFP78PAUFH,2020-05-21,chocolate
20429,9JCQ8M5YZDX9,2020-09-22,coffee
20430,7FCW0ASX5DAV,2020-08-27,margarine
20431,KLTI40EBRLF5,2020-11-08,onions
20432,EMTSJ4AJUC8J,2020-07-26,domestic eggs
20433,XCWXX15THPIX,2020-04-21,white bread
20434,U7OJQ4GT1WBC,2020-07-29,pip fruit
20435,X8F84L8V6057,2020-10-09,frozen meals
20436,5A1HZYVSZJVI,2020-10-26,rollsbuns
20437,QVOK1HQUQNWC,2020-12-10,bottled water
20438,1BH09UK39PSW,2020-08-03,frozen meals
20439,TSLTR5I98ZZP,2020-08-29,yogurt
20440,8KCNXVB07OGY,2020-01-17,grapes
20441,YANIMHI9CNQP,2020-10-04,curd
20442,ED8WY0DE27XG,2020-10-24,soda
20443,F86G42VMG6L6,2020-05-15,processed cheese
20444,0RLSIK9Y0N5M,2020-02-26,napkins
20445,B7FSAN4CC5DJ,2020-09-15,bottled beer
20446,Y2T4SQJB1RVZ,2020-02-23,fruitvegetable juice
20447,1IFO7LXZ6GWV,2020-08-12,dental care
20448,I1EV8VG8F52F,2020-07-22,soda
20449,DBQBGIA46M60,2020-03-12,yogurt
20450,HBENJ29DYQ7O,2020-05-20,other vegetables
20451,1O4DGGQISGZ7,2020-08-27,margarine
20452,EHWAD40IAJWF,2020-08-07,herbs
20453,UJBBZ3ZM3CJV,2020-04-07,yogurt
20454,CN7XH0QZY8NF,2020-04-13,bottled water
20455,S4WUFQZWYOOJ,2020-09-11,ice cream
20456,NQQZGF4K1FE0,2020-11-12,coffee
20457,VJW4CJARJFEB,2020-07-30,long life bakery product
20458,NSQDBDZTSRTK,2020-03-23,bottled beer
20459,IZI0Z8L8ONWG,2020-02-04,fruitvegetable juice
20460,GGGLQX3334BD,2020-03-23,candy
20461,0S4XTKNBASYV,2020-07-01,oil
20462,E928B0XUN0KH,2020-11-11,brown bread
20463,OBM1BAC3UQDL,2020-09-29,dessert
20464,1AICA95VJFRY,2020-05-16,mayonnaise
20465,9B3AHYS7XZE1,2020-06-11,light bulbs
20466,2ZE7JC0RP1II,2020-09-14,ketchup
20467,YG4BN5H0KORZ,2020-08-24,napkins
20468,LDGWW98H0609,2020-10-03,specialty chocolate
20469,2UHM9RYWMFOF,2020-11-21,yogurt
20470,NCZJZ0YRWV7H,2020-12-02,butter
20471,32W7M25TPS87,2020-12-14,roll products
20472,7D92LB6908RS,2020-09-25,rollsbuns
20473,W9WZIAVMY31U,2020-09-13,whole milk
20474,ETMZGWH7BQSY,2020-08-13,whole milk
20475,IVM5HMZ4D785,2020-01-22,UHTmilk
20476,PDF9XIWHOHMB,2020-02-05,whippedsour cream
20477,99I96XIRGEUO,2020-10-22,chewing gum
20478,S7L4AMN69SXY,2020-12-07,pickled vegetables
20479,EH4IBG7L4U8D,2020-03-11,butter milk
20480,6DMPSJ1KDTER,2020-08-23,soda
20481,ZPO09F6HW0SW,2020-11-01,pastry
20482,0IFPWYJHA0WD,2020-11-18,soda
20483,I78WQJ2Z5FFD,2020-09-18,other vegetables
20484,GEEXBMVDMETO,2020-08-09,rollsbuns
20485,IRL8DKC11CIQ,2020-04-28,ice cream
20486,MVMQOR6NCWW0,2020-11-24,rollsbuns
20487,48O7T3FC29KC,2020-06-18,pip fruit
20488,U92899KYST2S,2020-02-11,specialty fat
20489,J4KL5K9TVSB9,2020-06-12,bottled beer
20490,8SATWKZR7MMX,2020-02-24,domestic eggs
20491,KV230QGC2BC7,2020-11-22,other vegetables
20492,LLCJ2B4GF34Y,2020-12-02,whippedsour cream
20493,MHX2GF5XIXSK,2020-06-21,frozen potato products
20494,V7IUAMWNPMPW,2020-08-18,fruitvegetable juice
20495,YANIMHI9CNQP,2020-07-18,whole milk
20496,0ZRF32AJ06BC,2020-12-14,zwieback
20497,T9HBCN8FL3UP,2020-03-07,pip fruit
20498,CU63DY1GS8XI,2020-05-24,soda
20499,H5H4Z69QXEQQ,2020-09-10,root vegetables
20500,YA68FYB1ILKF,2020-02-29,whole milk
20501,SC7L820KCI4Y,2020-03-08,curd
20502,E0ZXI3F3PT4I,2020-05-23,frozen vegetables
20503,WG3SIN1GP3X7,2020-10-20,yogurt
20504,Z95OGCQ49KVW,2020-11-03,curd cheese
20505,I7FEYAFE3M1F,2020-10-09,fruitvegetable juice
20506,04X5YC42BAMR,2020-02-09,coffee
20507,XH69YHQBFFWH,2020-04-06,hamburger meat
20508,9APSXWOLL7AO,2020-12-24,curd
20509,AAHPFGAC18E5,2020-11-07,whole milk
20510,373JVZ8N9GOY,2020-06-12,rollsbuns
20511,S741GSWDMMC6,2020-07-08,flour
20512,5H0O4AVU1SA1,2020-07-11,soda
20513,IXZXKSZRBSMW,2020-10-03,domestic eggs
20514,0P1TPIH74E79,2020-09-14,baking powder
20515,MAW6YNF1N74P,2020-09-02,onions
20516,5GA4SFN2HPBU,2020-11-01,waffles
20517,VG40ZUR8OHL6,2020-08-07,other vegetables
20518,9RASNZ1QP7JP,2020-10-19,UHTmilk
20519,QJ7BSEZEXTDA,2020-10-19,other vegetables
20520,81Z6G31FPS2H,2020-04-18,onions
20521,JF3EZK8I4VW5,2020-11-29,soda
20522,74IN0O8B0ZAR,2020-11-01,chocolate
20523,FR49O2KRL4EF,2020-12-26,curd
20524,OLW2U0TFD2ZX,2020-10-06,yogurt
20525,KRKA7WKR6DW6,2020-09-19,pasta
20526,RCA77IDRSMFN,2020-02-14,root vegetables
20527,CQ9KNBAXCQY6,2020-01-14,white bread
20528,U6ULAGBU6BDK,2020-02-25,frozen meals
20529,OGL795FQ26S2,2020-11-15,onions
20530,QFGU4PQMLAWE,2020-01-25,butter
20531,BPU9H4SQ6W9L,2020-12-06,chewing gum
20532,G7SGSHETE5L9,2020-07-20,berries
20533,E7C6R7H4GUN3,2020-09-23,salt
20534,OUGR346RPZV1,2020-06-27,berries
20535,M7MCP2E4A6KO,2020-06-25,rollsbuns
20536,H7DHIQBZ2IIY,2020-09-10,whole milk
20537,T5OVA2SARFGT,2020-06-20,specialty bar
20538,IX57LD9K6VY8,2020-11-16,pip fruit
20539,VSW4YBYONV78,2020-07-17,chocolate marshmallow
20540,3HRBE45N5NB6,2020-08-20,sugar
20541,RWXHDVY5PDRS,2020-03-20,other vegetables
20542,N3391ZBA2FTJ,2020-06-19,rollsbuns
20543,5C7LDQTSK8KW,2020-03-14,soda
20544,01R5I405KV4M,2020-02-02,yogurt
20545,GY37PSDLNFXH,2020-04-20,yogurt
20546,97F39TC7AGTL,2020-01-25,bottled beer
20547,6FSK7R4FS4FB,2020-11-13,canned vegetables
20548,N9AOCRKO8LA4,2020-12-26,root vegetables
20549,8Y9KG18Y7JFR,2020-11-04,bottled water
20550,JAKEMA0BULRF,2020-10-12,dessert
20551,H2Z0XMSRL3QU,2020-01-22,chicken
20552,K6QLXCL3ZX5I,2020-03-27,pot plants
20553,KAKII70091UO,2020-09-23,onions
20554,2H235SLOHUM1,2020-04-27,chocolate
20555,D0IEV3JOMS8P,2020-12-06,domestic eggs
20556,0LW5MK0VHW0J,2020-11-01,frozen dessert
20557,HFX3VSXRMP3H,2020-02-25,chewing gum
20558,Y7ZYVBGDZOFN,2020-07-20,curd
20559,COVR7C7D7WKT,2020-06-06,margarine
20560,018OA73Z6TR6,2020-05-01,dishes
20561,75KO3P4HBS9P,2020-03-05,other vegetables
20562,U7E2OKAP54U8,2020-11-15,soda
20563,GJD3QJXLWNVJ,2020-05-31,salty snack
20564,8C6RCSP3EA3T,2020-05-11,butter
20565,ICG4PNRES600,2020-09-28,soda
20566,3HVVV3DQUFOI,2020-11-28,berries
20567,YSLFJJVVR1A1,2020-09-09,butter milk
20568,IROE2QYKDKO5,2020-06-24,soda
20569,0CPW4NT0HRVG,2020-11-26,bottled beer
20570,F7MI3SHCXCF7,2020-05-13,bottled water
20571,1P8WUUBY4KWQ,2020-01-28,specialty bar
20572,3ZZ6RUJ8Z7IB,2020-10-17,spread cheese
20573,D0OVK303HG2Q,2020-06-30,chocolate
20574,IAVLA5L1G1SF,2020-01-04,yogurt
20575,Q1V4IW3L2F7T,2020-12-16,salt
20576,KACGV5OJXMJW,2020-10-18,grapes
20577,I1EV8VG8F52F,2020-11-13,coffee
20578,SSLXDSLHWYCO,2020-08-15,margarine
20579,1W028DT555I7,2020-08-22,rollsbuns
20580,695RS45ZXMRT,2020-06-25,dessert
20581,HXN766L15QM1,2020-06-12,chocolate marshmallow
20582,90OCBNQ07JB6,2020-06-24,ice cream
20583,7TBGGCIN3VPW,2020-11-29,butter
20584,HY8FDU9IMEBC,2020-12-26,grapes
20585,LEVJ7SU991QS,2020-01-28,soda
20586,NHJVQ0C5YMG2,2020-04-22,domestic eggs
20587,RIBTSTANWXJH,2020-01-03,fruitvegetable juice
20588,7TKJ0HRJ61EW,2020-07-16,long life bakery product
20589,Z4EQGNU5RO2F,2020-04-02,sweet spreads
20590,WR2HDQL7MDVM,2020-11-09,pastry
20591,SL7SD17D96GK,2020-06-07,yogurt
20592,HLOG7WIXVI6P,2020-04-30,fruitvegetable juice
20593,8OY0218SJXJD,2020-11-25,butter
20594,584OZ88CA1YT,2020-04-10,whippedsour cream
20595,UZPHURPVYX5S,2020-03-27,bottled water
20596,K8VWYARXF608,2020-07-23,frozen vegetables
20597,0ZRF32AJ06BC,2020-10-19,rollsbuns
20598,S62QF1J2LOHR,2020-03-11,fruitvegetable juice
20599,N2D5Z98TO641,2020-02-13,dishes
20600,4RSLDR8D6OKQ,2020-11-30,napkins
20601,QM0JZQ301UCO,2020-04-13,yogurt
20602,VA7AQISEVGKL,2020-02-03,root vegetables
20603,C8NPI4SM8BSS,2020-05-06,coffee
20604,6DMPSJ1KDTER,2020-12-01,candles
20605,NJI7TUIGEIXL,2020-10-13,rollsbuns
20606,V0EV2GWJMIIO,2020-10-27,brown bread
20607,XWTU1P0HI6SJ,2020-12-02,curd
20608,EOAD3F71RU81,2020-02-21,margarine
20609,EF2G2F15P1TG,2020-08-19,jam
20610,WCN185CD40NR,2020-08-27,brown bread
20611,M13XRIYE4JHS,2020-03-12,grapes
20612,23STC8KRWW7Z,2020-02-26,oil
20613,RJ9ITZAKBF6A,2020-05-23,Instant food products
20614,T8U3GMA4K7QF,2020-10-07,bottled water
20615,JQTPUCN5OUYD,2020-06-30,canned fruit
20616,RWZH53LMES5J,2020-01-09,soda
20617,RGZQYFWBMTA3,2020-08-31,napkins
20618,67E0HPYVSI31,2020-11-28,chewing gum
20619,33UFEK08NQY2,2020-07-03,long life bakery product
20620,OUGR346RPZV1,2020-05-31,packaged fruitvegetables
20621,CUI6BN2ICOKD,2020-09-09,flour
20622,UNXJHSEUHRB6,2020-06-25,other vegetables
20623,LSVH2UUQJ6I6,2020-01-14,rollsbuns
20624,J4H5PNEQ2CIC,2020-02-20,salt
20625,UV2NHERKUZY4,2020-02-18,detergent
20626,G7SGSHETE5L9,2020-11-15,oil
20627,BBF1IGURLLTW,2020-05-18,ice cream
20628,H4ZO18SNUUN2,2020-03-13,chewing gum
20629,LVCNXBIZRSEI,2020-08-09,beverages
20630,4PY1PQ0YUSZ4,2020-09-07,pastry
20631,79R50P3QVPHI,2020-07-29,bottled water
20632,Z1XKHIAC4IGZ,2020-10-06,domestic eggs
20633,DJM7SDSR2JAV,2020-12-22,soft cheese
20634,WTI79NO68JMS,2020-08-13,yogurt
20635,SFSQONZNVHNA,2020-03-25,brown bread
20636,7XIFS66WC28E,2020-06-22,pastry
20637,6ZKBHOEOXQXP,2020-05-09,fruitvegetable juice
20638,HFHA82BV2AC1,2020-04-03,root vegetables
20639,8KYRMELYKNIH,2020-01-11,curd
20640,FNY1EOPHTZSB,2020-07-04,napkins
20641,6EK0AB0IHK2L,2020-02-28,soda
20642,R2KWBT8N7J84,2020-08-10,bottled beer
20643,VLSC6OWLJT8P,2020-06-13,pickled vegetables
20644,H5PLCXAETUVQ,2020-05-02,bottled water
20645,5PTX5XNSUY95,2020-11-23,margarine
20646,OULV6OLDSTJ7,2020-07-24,other vegetables
20647,GF3N4U5YEHR6,2020-07-06,chocolate
20648,YBRHO3B1U9Y6,2020-06-30,root vegetables
20649,HO4YDHU77G3E,2020-01-24,UHTmilk
20650,OB8QZDQ9CRRO,2020-03-13,pastry
20651,JGTEG4VB684Y,2020-08-20,mustard
20652,52UUNTMG66R6,2020-03-05,butter milk
20653,GSHD2ARIOIK1,2020-09-14,frozen vegetables
20654,FR49O2KRL4EF,2020-10-06,rollsbuns
20655,ATDMFZDNBKGJ,2020-06-07,waffles
20656,U7E2OKAP54U8,2020-05-29,rollsbuns
20657,GJON20VBIHID,2020-09-28,bottled beer
20658,5LFERV370PNB,2020-03-02,roll products
20659,LXBIQ1I5LVZ1,2020-04-27,yogurt
20660,BAU9Z71KRNDL,2020-12-22,spread cheese
20661,LAOPYEIMY8JU,2020-02-28,whole milk
20662,WSYZQIPMWAHK,2020-02-20,whole milk
20663,MLA12FSJUJKX,2020-08-08,mustard
20664,H3TL8NXN0R5W,2020-05-02,brown bread
20665,5USJ20248CHY,2020-12-29,oil
20666,I1EV8VG8F52F,2020-04-19,other vegetables
20667,7G2Z337WESWY,2020-07-08,margarine
20668,76188FP4OT7B,2020-08-30,yogurt
20669,HY3H86VNPT39,2020-02-22,brown bread
20670,061KL12YD213,2020-06-18,bottled water
20671,XV0IXBU37X6X,2020-05-19,processed cheese
20672,S5XANLQR2M7N,2020-05-18,specialty bar
20673,OO7ZNWJZWRY9,2020-04-16,soda
20674,0011457U6R3Y,2020-10-13,dessert
20675,D264GEOFX0VF,2020-01-14,spread cheese
20676,WCROX74TJYRG,2020-04-11,bottled water
20677,I8M9G9M8WL0Q,2020-06-21,pastry
20678,PXJ531IWXDB6,2020-10-10,soda
20679,9N18FDELK00U,2020-06-05,butter
20680,X4MG0AO3ECMD,2020-01-26,salad dressing
20681,45Y93YWUF50S,2020-11-02,other vegetables
20682,BLEA6AT9ZKYS,2020-05-17,pip fruit
20683,XAFKJQJIUY2V,2020-06-05,yogurt
20684,CGHUK0OU6IQ9,2020-04-29,bottled beer
20685,D5682X5ZN5AU,2020-09-16,other vegetables
20686,E7FD9BU4OK0F,2020-03-10,yogurt
20687,6DMPSJ1KDTER,2020-05-01,baking powder
20688,5CC18HDZASOT,2020-12-28,candles
20689,X7EXQBWY2JEW,2020-03-22,chocolate
20690,4BKW4OL4D88L,2020-06-01,mayonnaise
20691,4204KOPMCFXW,2020-07-13,candy
20692,ZKP4KPCNJA71,2020-12-24,fruitvegetable juice
20693,HQ2553658POW,2020-11-11,frozen vegetables
20694,JCABIMYILGQP,2020-07-21,onions
20695,6EK0AB0IHK2L,2020-01-11,pastry
20696,M66ERTT9RCD3,2020-08-17,pot plants
20697,N4KU2WYAJI7F,2020-04-04,soda
20698,ZV6S84KKP7SA,2020-05-26,white bread
20699,GWQSFM2GSB1I,2020-12-20,candy
20700,72ZI0IU6F19V,2020-06-16,bottled beer
20701,6I5TH8YLWP04,2020-02-05,curd
20702,UEJHKFPQPMNK,2020-09-29,yogurt
20703,BCPBAL4YAA0H,2020-04-28,frozen vegetables
20704,6LCFT5W624JN,2020-09-21,other vegetables
20705,3ALYDKQCZQ59,2020-07-27,dishes
20706,4AY8KNPB01CT,2020-05-15,potato products
20707,WEVHOD4A2016,2020-07-27,bottled beer
20708,P0DUUEOKZ8IN,2020-11-30,spices
20709,S1YCDQPB7M3O,2020-05-31,canned fish
20710,3Z9WF8WUP7N2,2020-04-12,pip fruit
20711,2FY9JKIWFBY3,2020-11-20,popcorn
20712,II5SSDN82MBH,2020-11-21,candy
20713,T8U3GMA4K7QF,2020-11-20,other vegetables
20714,7VFOEFV4HNIK,2020-12-23,margarine
20715,XBIAXE6PVLF7,2020-06-14,soda
20716,8IFVMBFHZP3Z,2020-10-21,flour
20717,7FCW0ASX5DAV,2020-01-04,whole milk
20718,MBDJ1IIWVXHE,2020-02-05,bottled water
20719,JJ6RN09MAMGS,2020-04-15,frozen vegetables
20720,BA3067BQ4MKG,2020-10-10,butter milk
20721,KV8TVRE3ZLA7,2020-05-11,rollsbuns
20722,QLGPR8VYASWZ,2020-03-06,curd
20723,CTI2GIQX9TOO,2020-03-02,pastry
20724,M7HE59WM1VA9,2020-02-06,frozen vegetables
20725,Z7UJMLWL25YK,2020-04-01,whippedsour cream
20726,H5PLCXAETUVQ,2020-03-12,frozen meals
20727,HF7137QO5FRX,2020-02-14,salt
20728,0FAGAVOZ69SK,2020-01-19,pastry
20729,WTI79NO68JMS,2020-11-25,fruitvegetable juice
20730,KCTZ72QHMDFI,2020-04-03,soups
20731,VA3QR72RCCHD,2020-03-07,canned vegetables
20732,W4Z0X47S2Z7F,2020-07-05,curd
20733,1BH09UK39PSW,2020-06-02,curd
20734,PNQR8B7B3XGB,2020-03-23,soda
20735,8CF3UNNMQQ71,2020-08-04,brown bread
20736,HXIS514JTHXF,2020-08-27,whole milk
20737,O38D0LUG1OWV,2020-11-15,butter
20738,B54NRHCZAW1R,2020-10-10,root vegetables
20739,6UQV71UAT5II,2020-11-14,sweet spreads
20740,IVQW4RFR7D9X,2020-03-28,curd
20741,QMLD58DB88HX,2020-09-16,frozen vegetables
20742,97URJPFBQOUK,2020-08-22,bottled water
20743,8L3X0STK6M7B,2020-03-11,rollsbuns
20744,YG4IW7EK5TFW,2020-09-22,napkins
20745,94CDILSD98XC,2020-05-10,root vegetables
20746,HAII8QUQ5N9N,2020-01-26,other vegetables
20747,W4HC44X82QXZ,2020-11-25,packaged fruitvegetables
20748,LTJQMDN9SS0Q,2020-09-25,sugar
20749,7EH66DOLFN70,2020-06-14,pastry
20750,8HECS7BNZY86,2020-07-16,canned fish
20751,ON93K9TK4BGV,2020-12-01,mayonnaise
20752,7TYVDTRT5SJQ,2020-03-19,pip fruit
20753,RF8EGZO2M9W9,2020-12-01,rollsbuns
20754,D0CZ7GG1G5ZC,2020-06-08,pastry
20755,R3S5KBVYCK80,2020-06-10,condensed milk
20756,04RN34Z7T7M9,2020-12-16,rollsbuns
20757,6MHSM1RMTDS0,2020-08-05,rollsbuns
20758,ZRFA6IW15TPL,2020-03-26,citrus fruit
20759,U50SZ4R8NXIJ,2020-10-21,tropical fruit
20760,3NHJVYK5X9II,2020-03-31,herbs
20761,U9XCEHGJ52DR,2020-08-31,whippedsour cream
20762,LRWVFLSC8X5B,2020-07-21,other vegetables
20763,8CWH51GWBLJV,2020-05-05,frozen vegetables
20764,ILUT1SYW965A,2020-07-19,dessert
20765,O8FGQBEABFN2,2020-05-01,other vegetables
20766,WIQT3ATWZ1QK,2020-11-25,pip fruit
20767,VYI2ORCDZO37,2020-08-08,canned vegetables
20768,KYWX98WDWPK9,2020-07-31,rollsbuns
20769,Y4NHCWLHPLRV,2020-08-21,rollsbuns
20770,CYY384SGEFPB,2020-03-17,pastry
20771,5M1EO3G28WT9,2020-04-20,rollsbuns
20772,ONVZQ508CTJR,2020-02-12,curd
20773,61FVWGHZQOCF,2020-10-08,soda
20774,T9HBCN8FL3UP,2020-03-05,whole milk
20775,YN96FXGKXPD7,2020-04-09,Instant food products
20776,FKIM7BVFUPS9,2020-10-25,bottled water
20777,ZN7PUBW2X8FK,2020-03-09,yogurt
20778,MRG6A2Q4WUHZ,2020-02-18,rollsbuns
20779,UWHFW20R8OVE,2020-12-23,seasonal products
20780,H8MJMQPPMTK4,2020-08-19,dishes
20781,U78346YRNUN2,2020-12-06,coffee
20782,KK7B2OTP4XR2,2020-08-06,pastry
20783,2R5J2HJH7ANS,2020-09-01,long life bakery product
20784,98WQFNA0T2RB,2020-02-01,whole milk
20785,8MMM89P8HKUJ,2020-02-17,artif sweetener
20786,1WTUE8JOS3O4,2020-08-28,coffee
20787,NXHJXWU15KN8,2020-09-15,salty snack
20788,GNB0ZCG717PD,2020-01-27,pickled vegetables
20789,EIJRMCU0JH93,2020-08-22,whole milk
20790,YQSX9DABLOD5,2020-06-22,dessert
20791,AOYJUBDN9UPD,2020-09-21,dessert
20792,NPYQ6YW6UMWS,2020-10-07,yogurt
20793,HK0HKZW6R33N,2020-09-01,specialty bar
20794,6GORQ4XUNOHL,2020-08-19,domestic eggs
20795,K635V1OARGND,2020-10-15,other vegetables
20796,ZZ22WYIS9ORL,2020-03-01,rice
20797,LF5T60LNWRED,2020-09-30,pip fruit
20798,KITLNOWZL3S9,2020-10-10,snack products
20799,38HFYN12ADOI,2020-09-08,berries
20800,NPFBZ3IFQG2P,2020-02-04,domestic eggs
20801,MC1BX6TSP1OP,2020-08-26,oil
20802,06HVH5HC4DEU,2020-09-13,fruitvegetable juice
20803,R3BXNDOO9G87,2020-09-23,whippedsour cream
20804,J9BIOSXXAHHN,2020-03-14,yogurt
20805,EXUC62POHWVD,2020-08-27,whole milk
20806,P0KPT0N0MKFI,2020-02-28,specialty chocolate
20807,8XWBSFOP1QJ1,2020-01-10,coffee
20808,GJZRN0OACMDT,2020-06-03,UHTmilk
20809,AHZHCZC0065U,2020-05-17,dessert
20810,RIF5KDZZFPJE,2020-09-27,light bulbs
20811,UHSE6TIJ0MPZ,2020-01-28,other vegetables
20812,FA2G5PTKG60G,2020-11-27,frozen vegetables
20813,NA8WG9HE91HF,2020-01-28,spices
20814,8QH1SLIAAQAY,2020-10-18,dish cleaner
20815,ZRLWQ6JYWNUV,2020-08-27,domestic eggs
