,Customer Id,Date,Products
6104,EUULJ4K9E83Z,2020-02-22,['butter']
6105,EUULJ4K9E83Z,2020-03-22,"['frozen vegetables', 'beef', 'UHTmilk', 'abrasive cleaner']"
6106,EUULJ4K9E83Z,2020-12-28,"['sausage', 'other vegetables', 'rollsbuns']"
6107,EV0GGWU4SXRB,2019-05-17,"['yogurt', 'pastry']"
6108,EV0GGWU4SXRB,2019-05-18,['domestic eggs']
6109,EV0GGWU4SXRB,2020-01-05,"['other vegetables', 'beef', 'tropical fruit', 'brown bread']"
6110,EV0GGWU4SXRB,2020-07-15,"['oil', 'whippedsour cream', 'specialty cheese', 'soda', 'beverages']"
6111,EV0GGWU4SXRB,2020-09-27,"['sausage', 'butter milk', 'whole milk', 'yogurt', 'rollsbuns']"
6112,EV1INJU2JEPD,2019-05-03,"['other vegetables', 'curd']"
6113,EV1INJU2JEPD,2019-10-21,"['brown bread', 'butter milk']"
6114,EV1INJU2JEPD,2020-03-15,"['beverages', 'cake bar', 'frozen meals']"
6115,EV25II00JWG7,2019-01-27,"['rollsbuns', 'sugar', 'fruitvegetable juice']"
6116,EV25II00JWG7,2020-12-05,"['beef', 'bottled water']"
6117,EVKGM8EMH77L,2019-03-17,"['pastry', 'baking powder', 'mustard']"
6118,EVKGM8EMH77L,2019-11-09,"['frozen fish', 'margarine']"
6119,EVKGM8EMH77L,2020-11-26,"['soda', 'specialty chocolate']"
6120,EVM4XDZOA2HC,2019-07-07,"['citrus fruit', 'napkins']"
6121,EVM4XDZOA2HC,2020-02-09,"['whole milk', 'root vegetables']"
6122,EVM4XDZOA2HC,2020-02-24,"['rollsbuns', 'butter milk']"
6123,EVRCB64GEUKK,2020-08-05,"['citrus fruit', 'whippedsour cream']"
6124,EW6UT01GBXT6,2019-07-08,"['citrus fruit', 'domestic eggs']"
6125,EW6UT01GBXT6,2020-07-17,"['butter milk', 'soda', 'bottled beer', 'detergent']"
6126,EW6UT01GBXT6,2020-09-25,"['whole milk', 'domestic eggs']"
6127,EWIQ9FKRNT47,2019-03-08,['other vegetables']
6128,EWIQ9FKRNT47,2019-06-05,"['other vegetables', 'pastry']"
6129,EWIQ9FKRNT47,2019-11-08,"['bottled beer', 'chocolate']"
6130,EWIQ9FKRNT47,2020-10-04,"['whole milk', 'butter']"
6131,EWIQBB7S65YL,2019-06-05,"['domestic eggs', 'bottled water', 'kitchen towels']"
6132,EWIQBB7S65YL,2020-01-15,"['UHTmilk', 'brown bread', 'whole milk', 'ice cream']"
6133,EX87MV7IV197,2019-08-14,"['tropical fruit', 'whippedsour cream']"
6134,EX87MV7IV197,2019-11-13,"['bottled water', 'rollsbuns']"
6135,EX87MV7IV197,2019-11-25,"['whole milk', 'soda']"
6136,EX87MV7IV197,2020-02-28,"['chewing gum', 'soft cheese']"
6137,EX87MV7IV197,2020-10-20,"['tropical fruit', 'other vegetables']"
6138,EX87MV7IV197,2020-10-25,"['sausage', 'bottled beer']"
6139,EX87MV7IV197,2020-11-26,"['hamburger meat', 'root vegetables']"
6140,EXEVVP9XCNEA,2019-03-08,"['salty snack', 'butter']"
6141,EXEVVP9XCNEA,2019-03-26,"['salty snack', 'kitchen towels']"
6142,EXEVVP9XCNEA,2019-09-25,"['whole milk', 'pasta']"
6143,EXEVVP9XCNEA,2019-12-15,['chicken']
6144,EXEVVP9XCNEA,2020-08-26,['frozen meals']
6145,EXEVVP9XCNEA,2020-11-01,"['citrus fruit', 'butter']"
6146,EXQM7N0T9MCA,2019-05-15,"['beef', 'soda']"
6147,EXQM7N0T9MCA,2020-07-28,"['sausage', 'whole milk']"
6148,EXUC62POHWVD,2020-08-27,"['sausage', 'beverages', 'whole milk']"
6149,EXUC62POHWVD,2020-11-22,"['whippedsour cream', 'root vegetables']"
6150,EYDZPWRB7YCL,2019-10-01,"['semifinished bread', 'dish cleaner']"
6151,EYDZPWRB7YCL,2020-04-27,"['root vegetables', 'frozen vegetables']"
6152,EYDZPWRB7YCL,2020-06-10,['spread cheese']
6153,EYDZPWRB7YCL,2020-07-29,"['specialty cheese', 'yogurt']"
6154,EYNMU2QCXZQJ,2020-02-09,['hamburger meat']
6155,EYNMU2QCXZQJ,2020-11-04,"['whole milk', 'citrus fruit', 'butter', 'dental care']"
6156,EYTCADLUKBLJ,2020-03-05,"['other vegetables', 'dessert']"
6157,EYTCADLUKBLJ,2020-07-02,"['sausage', 'pastry', 'soda']"
6158,EYXLKMCQXOX8,2019-04-29,['UHTmilk']
6159,EYXLKMCQXOX8,2019-05-04,"['bottled water', 'soda']"
6160,EYXLKMCQXOX8,2020-06-22,"['male cosmetics', 'roll products', 'pastry']"
6161,EZ65V76ILTRT,2020-09-01,"['frozen vegetables', 'coffee']"
6162,EZB1EW5RXUQY,2019-05-16,"['nut snack', 'bottled water']"
6163,EZB1EW5RXUQY,2019-07-07,['house keeping products']
6164,EZB1EW5RXUQY,2020-12-07,"['beef', 'rollsbuns', 'seasonal products']"
6165,EZIQA8IS0GXO,2019-02-08,['tropical fruit']
6166,EZIQA8IS0GXO,2020-01-25,['whole milk']
6167,EZIQA8IS0GXO,2020-07-03,['whole milk']
6168,EZS6HY0V1BGA,2020-01-07,"['bottled beer', 'other vegetables']"
6169,EZS6HY0V1BGA,2020-03-06,['waffles']
6170,EZVXAP7YRZAB,2019-05-05,"['beef', 'tea', 'oil']"
6171,EZVXAP7YRZAB,2019-12-26,"['ice cream', 'pasta']"
6172,EZVXAP7YRZAB,2020-09-04,"['soda', 'frozen dessert', 'canned fish']"
6173,EZVXAP7YRZAB,2020-12-28,"['citrus fruit', 'root vegetables']"
6174,F06XLOF4L5VX,2019-11-08,"['yogurt', 'other vegetables']"
6175,F06XLOF4L5VX,2020-12-28,"['rollsbuns', 'yogurt', 'brown bread']"
6176,F0YJG8LJYPS0,2019-06-14,"['whole milk', 'bottled water']"
6177,F0YJG8LJYPS0,2019-10-15,"['whole milk', 'waffles']"
6178,F0YJG8LJYPS0,2019-12-04,['yogurt']
6179,F0YJG8LJYPS0,2020-02-16,"['spread cheese', 'other vegetables', 'whole milk']"
6180,F0YJG8LJYPS0,2020-12-03,['specialty chocolate']
6181,F11WXWD8LX7P,2019-11-16,"['citrus fruit', 'frozen meals']"
6182,F11WXWD8LX7P,2020-07-18,"['chicken', 'pastry', 'waffles']"
6183,F1JLLWXR3DGN,2020-02-23,"['beverages', 'bottled beer']"
6184,F1MOU3RFW6UT,2019-02-26,"['Instant food products', 'specialty chocolate']"
6185,F1MOU3RFW6UT,2020-09-30,"['margarine', 'whole milk', 'soda', 'brown bread', 'frozen vegetables']"
6186,F1N8H1SYTBOL,2019-09-28,"['whole milk', 'coffee']"
6187,F1N8H1SYTBOL,2019-12-02,"['whole milk', 'detergent', 'yogurt', 'fruitvegetable juice']"
6188,F1N8H1SYTBOL,2020-01-06,"['tropical fruit', 'pip fruit']"
6189,F1N8H1SYTBOL,2020-04-09,"['chocolate', 'pasta']"
6190,F1N8H1SYTBOL,2020-08-21,['yogurt']
6191,F1N8H1SYTBOL,2020-09-25,"['tropical fruit', 'specialty bar']"
6192,F1N8H1SYTBOL,2020-12-27,"['other vegetables', 'whole milk']"
6193,F1P5Y85D74F3,2020-02-25,"['meat', 'beverages']"
6194,F1P5Y85D74F3,2020-04-03,"['rollsbuns', 'white bread']"
6195,F1PY36J4XY7U,2019-05-18,"['grapes', 'napkins']"
6196,F1PY36J4XY7U,2020-01-03,"['sausage', 'bottled beer']"
6197,F1XEGAFHYBO6,2019-07-27,"['whippedsour cream', 'yogurt', 'processed cheese', 'rollsbuns']"
6198,F1XEGAFHYBO6,2019-08-14,"['kitchen utensil', 'bottled water', 'rollsbuns', 'pasta']"
6199,F1XEGAFHYBO6,2019-08-26,"['bottled beer', 'butter']"
6200,F1XEGAFHYBO6,2019-12-03,"['soda', 'root vegetables']"
6201,F1XEGAFHYBO6,2020-08-02,"['pip fruit', 'roll products', 'beverages', 'whole milk', 'canned fish', 'sugar']"
6202,F27D0DDXTPWE,2019-04-16,['whole milk']
6203,F27D0DDXTPWE,2020-03-07,"['dishes', 'whole milk', 'oil', 'onions']"
6204,F27D0DDXTPWE,2020-11-09,"['brown bread', 'bottled beer']"
6205,F2HDB0AW6MLG,2019-04-11,"['whole milk', 'brown bread']"
6206,F2HDB0AW6MLG,2019-07-20,"['other vegetables', 'UHTmilk', 'curd']"
6207,F2HDB0AW6MLG,2019-08-13,"['white bread', 'zwieback']"
6208,F2HDB0AW6MLG,2020-01-30,"['other vegetables', 'beef', 'tropical fruit', 'root vegetables']"
6209,F2YSA3E9TOX3,2019-08-13,"['tropical fruit', 'other vegetables', 'dessert']"
6210,F3YY8DX6B5QD,2019-01-11,"['soda', 'other vegetables']"
6211,F3YY8DX6B5QD,2019-01-31,"['root vegetables', 'soda', 'long life bakery product']"
6212,F3YY8DX6B5QD,2020-01-14,['yogurt']
6213,F3YY8DX6B5QD,2020-04-14,"['yogurt', 'sausage', 'whole milk', 'white bread', 'baking powder', 'sliced cheese']"
6214,F3YY8DX6B5QD,2020-09-06,['tropical fruit']
6215,F3YY8DX6B5QD,2020-09-26,"['soda', 'other vegetables']"
6216,F47PJF6E37EM,2019-03-14,"['dessert', 'butter']"
6217,F47PJF6E37EM,2019-12-05,"['organic sausage', 'rollsbuns']"
6218,F47PJF6E37EM,2020-01-05,"['other vegetables', 'tropical fruit']"
6219,F47PJF6E37EM,2020-03-30,"['yogurt', 'other vegetables', 'soft cheese']"
6220,F47PJF6E37EM,2020-07-03,"['chicken', 'whippedsour cream']"
6221,F4SF0H20XD9O,2019-01-18,['other vegetables']
6222,F4SF0H20XD9O,2019-08-26,"['other vegetables', 'jam']"
6223,F4SF0H20XD9O,2019-10-22,"['citrus fruit', 'soda', 'whole milk', 'whippedsour cream']"
6224,F4SF0H20XD9O,2019-11-28,"['rollsbuns', 'other vegetables']"
6225,F4SF0H20XD9O,2020-08-20,"['citrus fruit', 'other vegetables', 'yogurt']"
6226,F504HURN3Q7C,2019-02-04,"['yogurt', 'chewing gum', 'soda', 'oil']"
6227,F504HURN3Q7C,2020-06-24,"['whippedsour cream', 'frozen meals']"
6228,F5LC92XUVO8M,2020-12-22,"['other vegetables', 'hygiene articles']"
6229,F5NPI4ZC2RQR,2019-04-28,['bottled water']
6230,F5NPI4ZC2RQR,2020-10-03,"['turkey', 'frozen potato products', 'butter', 'frozen dessert']"
6231,F5OXIDO10F36,2019-01-17,"['sugar', 'instant coffee']"
6232,F5OXIDO10F36,2019-10-24,"['whole milk', 'butter']"
6233,F5OXIDO10F36,2019-11-28,"['root vegetables', 'specialty bar']"
6234,F5OXIDO10F36,2020-02-22,"['sausage', 'meat', 'tropical fruit', 'butter']"
6235,F5OXIDO10F36,2020-07-11,"['chicken', 'white bread']"
6236,F5OXIDO10F36,2020-08-03,"['specialty chocolate', 'other vegetables']"
6237,F5OXIDO10F36,2020-08-22,"['other vegetables', 'whole milk', 'soups']"
6238,F5OXIDO10F36,2020-09-24,"['soda', 'semifinished bread']"
6239,F5OXIDO10F36,2020-12-24,['other vegetables']
6240,F6CMVB3R54KY,2019-03-31,"['specialty bar', 'candy', 'margarine']"
6241,F6CMVB3R54KY,2019-05-31,"['rollsbuns', 'soda']"
6242,F7FLKVHBBXOI,2019-10-14,"['yogurt', 'whole milk']"
6243,F7FLKVHBBXOI,2019-12-01,['sausage']
6244,F7FLKVHBBXOI,2019-12-24,"['root vegetables', 'cleaner']"
6245,F7FLKVHBBXOI,2019-12-29,"['tropical fruit', 'curd', 'chocolate']"
6246,F7FLKVHBBXOI,2020-11-29,"['curd', 'whole milk']"
6247,F7MI3SHCXCF7,2019-12-24,"['sausage', 'brown bread']"
6248,F7MI3SHCXCF7,2020-05-13,"['chicken', 'butter', 'bottled water']"
6249,F7MI3SHCXCF7,2020-10-13,"['whole milk', 'coffee']"
6250,F7MI3SHCXCF7,2020-12-05,"['sausage', 'butter', 'bottled water']"
6251,F7QA0FMC9JD6,2019-02-08,"['roll products', 'waffles']"
6252,F7QA0FMC9JD6,2019-04-18,"['meat', 'soda']"
6253,F7QA0FMC9JD6,2020-01-24,"['condensed milk', 'whole milk']"
6254,F7QA0FMC9JD6,2020-02-07,"['whippedsour cream', 'yogurt']"
6255,F7QA0FMC9JD6,2020-03-21,"['sausage', 'processed cheese']"
6256,F7QA0FMC9JD6,2020-07-24,"['finished products', 'yogurt', 'bottled beer', 'bottled water']"
6257,F7QA0FMC9JD6,2020-08-30,"['brown bread', 'tropical fruit']"
6258,F86G42VMG6L6,2020-04-03,"['semifinished bread', 'nutsprunes', 'butter', 'ice cream']"
6259,F86G42VMG6L6,2020-05-15,"['meat', 'whole milk', 'salty snack', 'frozen potato products', 'processed cheese', 'rollsbuns']"
6260,F88C9Y0KJ65W,2019-03-29,"['pip fruit', 'whole milk', 'soda']"
6261,F88C9Y0KJ65W,2019-04-24,['tropical fruit']
6262,F88C9Y0KJ65W,2020-05-13,"['berries', 'other vegetables', 'sausage', 'pip fruit', 'rollsbuns', 'brown bread', 'sauces']"
6263,F88C9Y0KJ65W,2020-05-14,['sausage']
6264,F8PCMHBYBWKV,2020-05-07,"['root vegetables', 'frozen potato products', 'onions', 'UHTmilk']"
6265,F8PCMHBYBWKV,2020-11-11,"['chicken', 'rollsbuns', 'other vegetables', 'coffee', 'long life bakery product', 'domestic eggs']"
6266,F8SYQLUKWUAL,2019-07-07,"['chocolate', 'frozen fish']"
6267,F8SYQLUKWUAL,2020-09-18,['whole milk']
6268,F8SYQLUKWUAL,2020-11-14,['turkey']
6269,F8TEE8N1FS69,2019-04-25,"['fruitvegetable juice', 'soft cheese']"
6270,F8TEE8N1FS69,2020-05-25,"['hygiene articles', 'bottled beer']"
6271,F8TEE8N1FS69,2020-06-28,['berries']
6272,F8TEE8N1FS69,2020-12-02,"['whole milk', 'grapes', 'root vegetables']"
6273,F93OJFB5Y10N,2019-11-08,"['brown bread', 'whole milk', 'canned fish']"
6274,F93OJFB5Y10N,2020-07-17,"['citrus fruit', 'beef']"
6275,F9HPJPH6BSYY,2019-02-24,"['fruitvegetable juice', 'flower seeds']"
6276,F9HPJPH6BSYY,2019-03-13,"['coffee', 'domestic eggs']"
6277,F9HPJPH6BSYY,2019-04-18,['whole milk']
6278,FA0R0FTUF2BS,2019-04-05,"['chicken', 'waffles']"
6279,FA0R0FTUF2BS,2019-11-25,['long life bakery product']
6280,FA0R0FTUF2BS,2020-01-02,"['other vegetables', 'frozen vegetables']"
6281,FA2G5PTKG60G,2019-03-01,"['other vegetables', 'margarine']"
6282,FA2G5PTKG60G,2019-05-25,"['grapes', 'frozen vegetables']"
6283,FA2G5PTKG60G,2020-05-04,"['sausage', 'whole milk']"
6284,FA2G5PTKG60G,2020-05-22,"['tropical fruit', 'other vegetables']"
6285,FA2G5PTKG60G,2020-11-27,"['bottled water', 'whole milk', 'frozen vegetables']"
6286,FA3CP277P7K2,2019-04-28,"['mayonnaise', 'instant coffee']"
6287,FA3CP277P7K2,2020-01-14,"['soda', 'frozen fish', 'rollsbuns']"
6288,FA3CP277P7K2,2020-07-20,"['dessert', 'curd']"
6289,FA3CP277P7K2,2020-11-04,['onions']
6290,FA3CP277P7K2,2020-11-05,"['tropical fruit', 'yogurt']"
6291,FA3FZU2O7YQ7,2019-08-31,"['UHTmilk', 'cooking chocolate']"
6292,FA3FZU2O7YQ7,2019-09-20,"['sausage', 'specialty chocolate']"
6293,FAE90ECZ3WBZ,2019-01-31,"['long life bakery product', 'yogurt']"
6294,FAE90ECZ3WBZ,2019-03-12,"['yogurt', 'soda']"
6295,FAQCKJEZJLRP,2019-02-02,"['sausage', 'dessert']"
6296,FAQCKJEZJLRP,2019-10-30,['citrus fruit']
6297,FAQCKJEZJLRP,2020-07-16,['onions']
6298,FAQCKJEZJLRP,2020-08-29,"['bottled beer', 'whole milk', 'other vegetables']"
6299,FAQCKJEZJLRP,2020-09-28,"['beef', 'whole milk']"
6300,FCUV3GG4UA6C,2020-02-08,"['other vegetables', 'butter']"
6301,FCX385JJC3JE,2019-07-05,['specialty chocolate']
6302,FCX385JJC3JE,2019-07-15,"['other vegetables', 'yogurt', 'specialty bar']"
6303,FCX385JJC3JE,2019-08-06,['meat']
6304,FCX385JJC3JE,2019-11-01,['coffee']
6305,FCX385JJC3JE,2020-02-12,"['butter', 'whole milk']"
6306,FCX385JJC3JE,2020-04-29,['oil']
6307,FCX385JJC3JE,2020-06-17,"['curd', 'domestic eggs']"
6308,FCX385JJC3JE,2020-09-02,"['tropical fruit', 'citrus fruit', 'chocolate']"
6309,FD2EGWSOKWAY,2019-11-02,"['beef', 'domestic eggs']"
6310,FD2EGWSOKWAY,2019-12-08,"['curd', 'margarine']"
6311,FD2EGWSOKWAY,2020-02-05,"['ice cream', 'curd']"
6312,FD2EGWSOKWAY,2020-09-03,"['beef', 'specialty cheese']"
6313,FD2EGWSOKWAY,2020-11-08,['whole milk']
6314,FD3XY4QMAVQI,2019-03-12,"['other vegetables', 'whippedsour cream']"
6315,FD3XY4QMAVQI,2019-03-13,"['tropical fruit', 'yogurt']"
6316,FD3XY4QMAVQI,2019-06-15,['other vegetables']
6317,FD3XY4QMAVQI,2019-10-20,"['dessert', 'mayonnaise']"
6318,FD3XY4QMAVQI,2020-01-06,"['whole milk', 'rollsbuns', 'instant coffee']"
6319,FD3XY4QMAVQI,2020-03-18,"['pastry', 'whole milk']"
6320,FD3XY4QMAVQI,2020-11-05,['spread cheese']
6321,FDB2P8DRCMTE,2019-07-12,"['canned fish', 'rollsbuns']"
6322,FDB2P8DRCMTE,2019-12-01,['soda']
6323,FDB2P8DRCMTE,2020-01-03,"['citrus fruit', 'pastry']"
6324,FDB2P8DRCMTE,2020-01-18,"['frozen meals', 'specialty chocolate', 'roll products']"
6325,FDB2P8DRCMTE,2020-02-11,['chocolate']
6326,FDFJIY52WVI6,2019-06-09,"['other vegetables', 'UHTmilk']"
6327,FDFJIY52WVI6,2019-10-22,"['bottled water', 'whippedsour cream']"
6328,FDFJIY52WVI6,2020-05-24,"['chicken', 'citrus fruit', 'turkey', 'whole milk', 'sweet spreads', 'specialty chocolate', 'oil']"
6329,FDFJIY52WVI6,2020-09-21,"['citrus fruit', 'canned fish']"
6330,FDOPEVEN4U19,2019-05-10,"['salt', 'ice cream', 'yogurt']"
6331,FDOPEVEN4U19,2019-09-12,"['bottled beer', 'specialty chocolate']"
6332,FDOPEVEN4U19,2020-03-12,"['tropical fruit', 'bottled water']"
6333,FDOPEVEN4U19,2020-12-22,"['citrus fruit', 'white bread']"
6334,FDPIWKIGP9RT,2019-10-14,"['other vegetables', 'chewing gum', 'dessert']"
6335,FDPIWKIGP9RT,2020-02-15,"['hamburger meat', 'whole milk', 'whippedsour cream']"
6336,FF4PB2JBS0CS,2019-01-10,"['yogurt', 'rollsbuns']"
6337,FF4PB2JBS0CS,2019-06-09,"['dessert', 'pastry']"
6338,FF4PB2JBS0CS,2019-07-15,"['brown bread', 'soda']"
6339,FF4PB2JBS0CS,2019-10-08,['whole milk']
6340,FF6I7LT8KEYU,2020-01-22,"['tropical fruit', 'bottled water']"
6341,FF6I7LT8KEYU,2020-05-28,"['long life bakery product', 'bottled water']"
6342,FFEX6CS385PA,2019-04-29,['cooking chocolate']
6343,FFEX6CS385PA,2019-08-03,"['whole milk', 'onions']"
6344,FFEX6CS385PA,2019-08-11,"['meat', 'whippedsour cream']"
6345,FFEX6CS385PA,2019-11-14,['dessert']
6346,FFEX6CS385PA,2020-01-25,['whole milk']
6347,FFEX6CS385PA,2020-08-11,"['pastry', 'candy']"
6348,FFH6SH8ODAUX,2019-07-25,"['citrus fruit', 'long life bakery product']"
6349,FFH6SH8ODAUX,2019-08-08,"['whippedsour cream', 'rollsbuns']"
6350,FFH6SH8ODAUX,2020-08-19,"['hamburger meat', 'coffee', 'yogurt']"
6351,FFH8WROFVF19,2019-02-23,"['yogurt', 'soda', 'frozen fish']"
6352,FFH8WROFVF19,2019-08-16,['other vegetables']
6353,FFH8WROFVF19,2020-02-16,"['herbs', 'yogurt']"
6354,FFH8WROFVF19,2020-04-22,['flour']
6355,FFH8WROFVF19,2020-05-15,"['root vegetables', 'pasta', 'pip fruit']"
6356,FFH8WROFVF19,2020-11-10,"['coffee', 'turkey', 'margarine', 'hard cheese']"
6357,FFI4V4QK02W0,2019-12-12,"['curd', 'soft cheese']"
6358,FFI4V4QK02W0,2020-09-16,"['berries', 'pip fruit', 'pastry']"
6359,FFN7HPZ0SJ62,2019-11-22,"['bottled beer', 'whole milk']"
6360,FFN7HPZ0SJ62,2020-02-19,"['other vegetables', 'semifinished bread', 'rollsbuns', 'salty snack']"
6361,FFN7HPZ0SJ62,2020-09-21,"['soda', 'whole milk']"
6362,FFNNAOFY1ZZX,2019-03-15,['dishes']
6363,FFNNAOFY1ZZX,2019-03-25,"['yogurt', 'grapes']"
6364,FFNNAOFY1ZZX,2019-04-22,"['tropical fruit', 'flour']"
6365,FFNNAOFY1ZZX,2019-05-02,['whole milk']
6366,FFNNAOFY1ZZX,2019-08-12,"['margarine', 'yogurt']"
6367,FFQMWSRFK4ZP,2019-05-23,"['frozen fish', 'ketchup']"
6368,FFQMWSRFK4ZP,2019-11-24,"['pip fruit', 'white bread', 'margarine', 'baking powder']"
6369,FFQMWSRFK4ZP,2020-01-03,"['beverages', 'other vegetables', 'curd']"
6370,FFQMWSRFK4ZP,2020-08-08,"['sausage', 'soda']"
6371,FFZQD2K5DNP6,2019-07-27,"['chewing gum', 'soda']"
6372,FFZQD2K5DNP6,2020-01-14,"['root vegetables', 'bottled beer', 'fruitvegetable juice']"
6373,FFZQD2K5DNP6,2020-04-01,"['meat', 'ice cream', 'cleaner']"
6374,FFZQD2K5DNP6,2020-06-04,"['curd', 'UHTmilk']"
6375,FFZQD2K5DNP6,2020-07-17,"['specialty chocolate', 'pastry']"
6376,FFZQD2K5DNP6,2020-08-27,"['tropical fruit', 'frozen fish', 'chewing gum']"
6377,FFZQD2K5DNP6,2020-12-08,"['whole milk', 'chocolate']"
6378,FG3RWBXG509X,2019-10-10,"['yogurt', 'white bread']"
6379,FG3RWBXG509X,2019-10-17,['sliced cheese']
6380,FG3RWBXG509X,2019-12-17,['toilet cleaner']
6381,FG3RWBXG509X,2020-07-29,['soda']
6382,FG4F9M9RYR34,2019-08-12,"['other vegetables', 'yogurt', 'soda']"
6383,FG4F9M9RYR34,2020-01-02,"['bottled water', 'yogurt']"
6384,FH0Y4E05183T,2019-03-22,"['whole milk', 'fruitvegetable juice']"
6385,FH0Y4E05183T,2019-10-30,"['tropical fruit', 'butter milk']"
6386,FH0Y4E05183T,2020-09-12,"['bottled beer', 'UHTmilk']"
6387,FH0Y4E05183T,2020-11-04,"['root vegetables', 'whippedsour cream', 'chocolate']"
6388,FHHBHENZS63R,2020-06-14,"['citrus fruit', 'pastry']"
6389,FHHBHENZS63R,2020-07-28,"['frozen vegetables', 'yogurt']"
6390,FHHBHENZS63R,2020-08-05,"['mustard', 'sugar', 'baking powder']"
6391,FHHBHENZS63R,2020-10-01,['other vegetables']
6392,FHPLIFUY85FV,2019-01-28,"['chewing gum', 'coffee', 'napkins', 'brown bread']"
6393,FHPLIFUY85FV,2019-01-30,"['domestic eggs', 'butter', 'beverages']"
6394,FHPLIFUY85FV,2019-08-31,['beef']
6395,FHPLIFUY85FV,2019-11-29,"['tropical fruit', 'chocolate']"
6396,FHPLIFUY85FV,2020-02-23,"['other vegetables', 'rollsbuns']"
6397,FHPLIFUY85FV,2020-09-20,"['beef', 'mayonnaise']"
6398,FI49VFMQHPM0,2019-03-04,"['yogurt', 'frozen meals']"
6399,FI49VFMQHPM0,2019-04-24,"['bottled beer', 'fruitvegetable juice']"
6400,FI49VFMQHPM0,2019-06-24,"['soft cheese', 'other vegetables']"
6401,FI49VFMQHPM0,2020-02-17,"['sausage', 'yogurt', 'hygiene articles', 'chocolate']"
6402,FI49VFMQHPM0,2020-04-10,"['soft cheese', 'yogurt', 'hard cheese', 'coffee', 'roll products']"
6403,FI9T2ZYCAAPS,2019-04-08,"['bottled water', 'butter milk']"
6404,FI9T2ZYCAAPS,2020-03-28,['rollsbuns']
6405,FIM0XQSZP3L9,2019-12-16,"['root vegetables', 'butter milk']"
6406,FIM0XQSZP3L9,2020-06-15,"['bottled water', 'rollsbuns']"
6407,FIM0XQSZP3L9,2020-07-20,['white bread']
6408,FJ7BLP8OGFTI,2019-05-12,"['other vegetables', 'soda']"
6409,FJ7BLP8OGFTI,2019-08-28,"['rollsbuns', 'napkins']"
6410,FJ7BLP8OGFTI,2019-12-14,"['whole milk', 'waffles']"
6411,FJ7BLP8OGFTI,2020-01-05,"['bottled water', 'tropical fruit']"
6412,FJ91SKD34LB0,2019-07-22,"['onions', 'specialty vegetables']"
6413,FJ91SKD34LB0,2019-08-05,"['beef', 'canned vegetables']"
6414,FJ91SKD34LB0,2019-08-17,"['root vegetables', 'sliced cheese']"
6415,FJ91SKD34LB0,2019-11-26,"['rollsbuns', 'soda']"
6416,FJ91SKD34LB0,2020-08-15,"['bottled water', 'specialty bar', 'curd']"
6417,FJ91SKD34LB0,2020-10-12,"['citrus fruit', 'whole milk', 'bottled beer']"
6418,FJJ6OPSTOA53,2019-01-26,"['other vegetables', 'yogurt']"
6419,FJJ6OPSTOA53,2019-06-27,['beef']
6420,FJJ6OPSTOA53,2019-07-17,"['bottled beer', 'rollsbuns', 'whole milk']"
6421,FJJ6OPSTOA53,2019-09-11,"['bottled beer', 'nut snack']"
6422,FJJ6OPSTOA53,2020-05-09,"['hamburger meat', 'sausage', 'whole milk', 'whippedsour cream', 'other vegetables', 'white bread', 'rollsbuns']"
6423,FJJ6OPSTOA53,2020-06-19,"['finished products', 'whole milk']"
6424,FJJ6OPSTOA53,2020-11-03,"['pip fruit', 'soda']"
6425,FK18336257WE,2019-09-13,"['pip fruit', 'soda']"
6426,FK18336257WE,2019-10-18,"['yogurt', 'butter milk']"
6427,FK2MDD7SS5II,2019-01-25,"['whippedsour cream', 'pastry', 'napkins']"
6428,FKIM7BVFUPS9,2019-07-20,"['hamburger meat', 'spread cheese']"
6429,FKIM7BVFUPS9,2020-10-25,"['spread cheese', 'tropical fruit', 'domestic eggs', 'bottled water']"
6430,FL3EQFL7NBET,2019-04-08,"['tropical fruit', 'soda']"
6431,FLLRH9LBK9RZ,2019-07-26,['tropical fruit']
6432,FLLRH9LBK9RZ,2019-09-07,"['rollsbuns', 'napkins']"
6433,FLLRH9LBK9RZ,2020-02-18,"['rollsbuns', 'other vegetables']"
6434,FLN2XG7A96C1,2020-07-10,"['tropical fruit', 'root vegetables']"
6435,FLN2XG7A96C1,2020-11-10,['bottled water']
6436,FLN2XG7A96C1,2020-11-21,['whole milk']
6437,FLUJI1KLVGJ9,2019-05-11,"['sausage', 'frozen meals']"
6438,FLUJI1KLVGJ9,2019-08-02,"['root vegetables', 'frozen meals', 'salty snack']"
6439,FLUJI1KLVGJ9,2020-01-29,"['root vegetables', 'butter']"
6440,FLUJI1KLVGJ9,2020-08-08,"['butter milk', 'meat', 'curd', 'soda', 'long life bakery product']"
6441,FLUJI1KLVGJ9,2020-09-21,"['sausage', 'citrus fruit']"
6442,FLUJI1KLVGJ9,2020-12-29,"['pip fruit', 'whippedsour cream']"
6443,FM1D98TY7FHC,2019-09-03,"['fruitvegetable juice', 'onions']"
6444,FM1D98TY7FHC,2019-11-16,"['bottled beer', 'other vegetables']"
6445,FM1D98TY7FHC,2020-10-01,"['soda', 'root vegetables', 'semifinished bread']"
6446,FMWBICGJHTBQ,2019-03-29,"['rollsbuns', 'soda', 'chocolate']"
6447,FMWBICGJHTBQ,2019-04-30,"['napkins', 'soda']"
